track_id,forecast_time,lead_time,members,center_lat,center_lon,cone_radius_km,radius_q_km
FINA,2025-11-20 00:00:00+00:00,72,51,-12.49607843137255,129.28235294117647,244.0356413065708,219.0356413065708
FINA,2025-11-20 00:00:00+00:00,96,51,-13.425490196078432,127.59411764705885,358.5297901304155,333.5297901304155
FINA,2025-11-20 06:00:00+00:00,6,51,-10.041176470588235,133.18823529411767,115.9575958937879,90.9575958937879
FINA,2025-11-20 06:00:00+00:00,12,51,-10.329411764705881,132.76666666666665,114.06733739287519,89.06733739287519
FINA,2025-11-20 06:00:00+00:00,24,51,-11.013725490196082,132.21764705882353,137.80672943492368,112.80672943492367
FINA,2025-11-20 06:00:00+00:00,48,51,-12.113725490196078,130.72745098039218,178.70691270154532,153.70691270154532
FINA,2025-11-20 06:00:00+00:00,72,51,-13.205882352941174,128.73333333333335,209.03938136891028,184.03938136891028
FINA,2025-11-20 06:00:00+00:00,96,51,-13.882352941176471,126.89999999999999,279.25931684977445,254.25931684977442
FINA,2025-11-20 12:00:00+00:00,6,51,-10.064705882352941,132.80392156862746,86.04225448092518,61.04225448092518
FINA,2025-11-20 12:00:00+00:00,12,51,-10.386274509803922,132.65882352941176,102.76108926669133,77.76108926669133
FINA,2025-11-20 12:00:00+00:00,24,51,-10.917647058823528,132.1901960784314,127.10116684445083,102.10116684445083
FINA,2025-11-20 12:00:00+00:00,48,51,-12.017647058823531,130.721568627451,187.9458580742313,162.9458580742313
FINA,2025-11-20 12:00:00+00:00,72,51,-13.160784313725491,128.7078431372549,241.66555489687798,216.66555489687798
FINA,2025-11-20 12:00:00+00:00,96,51,-13.621568627450978,126.86666666666667,259.45240203221715,234.45240203221712
FINA,2025-11-20 18:00:00+00:00,6,51,-10.29607843137255,132.51176470588237,88.55097017797681,63.550970177976815
FINA,2025-11-20 18:00:00+00:00,12,51,-10.66470588235294,132.3,103.67395328315283,78.67395328315283
FINA,2025-11-20 18:00:00+00:00,24,51,-11.258823529411764,131.65686274509804,142.45311686360037,117.45311686360036
FINA,2025-11-20 18:00:00+00:00,48,51,-12.358823529411763,129.94313725490196,166.26675072389284,141.26675072389284
FINA,2025-11-20 18:00:00+00:00,72,51,-13.486274509803925,128.1137254901961,195.75230763970487,170.75230763970487
FINA,2025-11-20 18:00:00+00:00,96,51,-13.664705882352942,126.6,279.120568886501,254.12056888650102
FINA,2025-11-21 00:00:00+00:00,6,51,-10.517647058823531,132.36862745098037,80.08590019559837,55.08590019559837
FINA,2025-11-21 00:00:00+00:00,12,51,-10.749019607843138,132.17254901960786,110.98443875826217,85.98443875826217
FINA,2025-11-21 00:00:00+00:00,24,51,-11.198039215686277,131.6176470588235,135.47627691963933,110.47627691963933
FINA,2025-11-21 00:00:00+00:00,48,51,-12.507843137254904,129.7882352941176,174.55252704673472,149.55252704673472
FINA,2025-11-21 00:00:00+00:00,72,51,-13.513725490196077,127.98039215686275,206.01224775706234,181.01224775706234
FINA,2025-11-21 00:00:00+00:00,96,50,-13.963999999999999,126.484,261.8919479880865,236.89194798808646
FINA,2025-11-21 06:00:00+00:00,6,51,-11.02941176470588,132.11960784313726,101.62208768747261,76.62208768747261
FINA,2025-11-21 06:00:00+00:00,12,51,-11.321568627450977,131.82156862745097,104.02685909821655,79.02685909821655
FINA,2025-11-21 06:00:00+00:00,24,51,-11.97058823529412,131.0392156862745,113.95759068514086,88.95759068514086
FINA,2025-11-21 06:00:00+00:00,48,51,-13.315686274509803,129.0745098039216,145.85008026745783,120.85008026745781
FINA,2025-11-21 06:00:00+00:00,72,51,-14.13137254901961,127.2686274509804,211.3746765172578,186.3746765172578
FINA,2025-11-21 06:00:00+00:00,96,45,-14.257777777777779,125.67111111111113,305.9326182192254,280.9326182192254
FINA,2025-11-21 12:00:00+00:00,6,51,-11.4,131.8235294117647,77.90068172508063,52.900681725080624
FINA,2025-11-21 12:00:00+00:00,12,51,-11.662745098039217,131.40588235294118,83.9184048531769,58.9184048531769
FINA,2025-11-21 12:00:00+00:00,24,50,-12.306,130.458,107.92815377943208,82.92815377943208
FINA,2025-11-21 12:00:00+00:00,48,50,-13.501999999999999,128.70200000000003,174.901768034838,149.901768034838
FINA,2025-11-21 12:00:00+00:00,72,49,-13.700000000000001,126.85306122448978,246.37808494395244,221.37808494395244
FINA,2025-11-21 12:00:00+00:00,96,36,-13.694444444444446,125.45277777777778,331.1369825875977,306.1369825875977
FINA,2025-11-21 18:00:00+00:00,6,51,-11.7,131.5764705882353,90.83507279054474,65.83507279054474
FINA,2025-11-21 18:00:00+00:00,12,51,-12.041176470588233,131.0607843137255,99.80201830474125,74.80201830474125
FINA,2025-11-21 18:00:00+00:00,24,51,-12.688235294117648,130.02745098039216,123.61264649529548,98.61264649529548
FINA,2025-11-21 18:00:00+00:00,48,51,-13.898039215686277,128.30980392156863,169.18662797061583,144.18662797061583
FINA,2025-11-21 18:00:00+00:00,72,50,-14.174,126.34,248.43828004544108,223.43828004544108
FINA,2025-11-21 18:00:00+00:00,96,39,-14.107692307692309,124.95641025641027,363.55543996768847,338.55543996768847
FINA,2025-11-22 00:00:00+00:00,6,51,-11.866666666666667,131.16078431372551,88.15509304561657,63.15509304561657
FINA,2025-11-22 00:00:00+00:00,12,51,-12.201960784313727,130.66862745098038,97.61206810765175,72.61206810765175
FINA,2025-11-22 00:00:00+00:00,24,51,-12.882352941176473,129.67450980392155,116.95660799351857,91.95660799351857
FINA,2025-11-22 00:00:00+00:00,48,51,-13.874509803921567,128.07647058823528,171.0584435511666,146.0584435511666
FINA,2025-11-22 00:00:00+00:00,72,48,-13.979166666666666,126.49791666666665,259.04498099338986,234.04498099338986
FINA,2025-11-22 00:00:00+00:00,96,31,-14.038709677419355,125.49032258064514,406.741378627432,381.741378627432
FINA,2025-11-22 06:00:00+00:00,6,51,-12.105882352941174,130.64901960784312,89.15063006025711,64.15063006025711
FINA,2025-11-22 06:00:00+00:00,12,51,-12.472549019607843,130.20392156862746,94.77066164910747,69.77066164910747
FINA,2025-11-22 06:00:00+00:00,24,51,-13.29607843137255,129.26078431372548,102.68017147218967,77.68017147218967
FINA,2025-11-22 06:00:00+00:00,48,51,-13.966666666666669,127.72156862745098,180.89987220188402,155.89987220188402
FINA,2025-11-22 06:00:00+00:00,72,46,-14.01086956521739,126.1,273.7524090786708,248.7524090786708
FINA,2025-11-22 06:00:00+00:00,96,24,-13.454166666666666,125.14583333333333,349.3248460623413,324.3248460623413
FINA,2025-11-22 12:00:00+00:00,6,51,-12.356862745098038,130.24705882352941,90.25695466374772,65.25695466374772
FINA,2025-11-22 12:00:00+00:00,12,51,-12.635294117647058,129.75294117647056,103.83011636117331,78.83011636117331
FINA,2025-11-22 12:00:00+00:00,24,51,-13.227450980392153,129.1392156862745,112.21106309927312,87.21106309927312
FINA,2025-11-22 12:00:00+00:00,48,51,-13.454901960784314,127.61764705882354,182.28935678457634,157.28935678457634
FINA,2025-11-22 12:00:00+00:00,72,43,-13.23255813953488,126.36744186046512,196.63800856937522,171.63800856937522
FINA,2025-11-22 12:00:00+00:00,96,34,-13.708823529411765,125.47647058823526,305.8702634568976,280.8702634568976
FINA,2025-11-22 18:00:00+00:00,6,51,-12.529411764705882,129.78627450980392,81.07187593079149,56.07187593079149
FINA,2025-11-22 18:00:00+00:00,12,51,-12.984313725490196,129.52745098039216,92.61512427834835,67.61512427834835
FINA,2025-11-22 18:00:00+00:00,24,51,-13.70588235294118,128.93921568627448,103.62962182663153,78.62962182663153
FINA,2025-11-22 18:00:00+00:00,48,51,-14.01372549019608,127.56078431372549,185.97447750948615,160.97447750948615
